Site,Type,Date,Number,Class,Site.1,Item,Qty,Amount,Balance,station_id,tank_id,date,fuel_type,qty,amount,balance
,Invoice,2025-11-17,CR/INV/2526/09175,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,7.5,"1,868.64","12,594,814.33",STATION_01,Petrol Tank 01,2025-11-17,PETROL_92,7.5,1868.64,12594814.33
,Invoice,2025-11-17,CR/INV/2526/09176,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,6.0,"1,494.92","12,596,309.24",STATION_01,Petrol Tank 01,2025-11-17,PETROL_92,6.0,1494.92,12596309.24
,Invoice,2025-11-17,CR/INV/2526/09177,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,8.0,"1,993.22","12,598,302.46",STATION_01,Petrol Tank 01,2025-11-17,PETROL_92,8.0,1993.22,12598302.46
,Invoice,2025-11-17,CR/INV/2526/09178,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,8.0,"1,993.22","12,600,295.68",STATION_01,Petrol Tank 01,2025-11-17,PETROL_92,8.0,1993.22,12600295.68
,Invoice,2025-11-17,CR/INV/2526/09179,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,8.0,"1,993.22","12,602,288.90",STATION_01,Petrol Tank 01,2025-11-17,PETROL_92,8.0,1993.22,12602288.9
,Invoice,2025-11-17,CR/INV/2526/09204,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,492.275,"122,651.70","12,724,940.60",STATION_01,Petrol Tank 01,2025-11-17,PETROL_92,492.275,122651.7,12724940.6
,Invoice,2025-11-17,CR/INV/2526/09205,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,58.146,"14,487.29","12,739,427.89",STATION_01,Petrol Tank 01,2025-11-17,PETROL_92,58.146,14487.29,12739427.89
,Invoice,2025-11-17,CR/INV/2526/09206,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,5.0,"1,245.76","12,740,673.65",STATION_01,Petrol Tank 01,2025-11-17,PETROL_92,5.0,1245.76,12740673.65
,Cash Sales,2025-11-17,CASH/INV/2425/02753,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,509.477,"126,937.85","12,867,611.50",STATION_01,Petrol Tank 01,2025-11-17,PETROL_92,509.477,126937.85,12867611.5
,Cash Sales,2025-11-17,CASH/INV/2425/02756,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,132.0,"32,888.20","12,900,499.69",STATION_01,Petrol Tank 01,2025-11-17,PETROL_92,132.0,32888.2,12900499.69
,Cash Sales,2025-11-17,CASH/INV/2425/02765,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,1386.579,"345,470.38","13,245,970.07",STATION_01,Petrol Tank 01,2025-11-17,PETROL_92,1386.579,345470.38,13245970.07
,Invoice,2025-11-18,CR/INV/2526/09209,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,762.403,"189,955.09","13,435,925.16",STATION_01,Petrol Tank 01,2025-11-18,PETROL_92,762.403,189955.09,13435925.16
,Invoice,2025-11-18,CR/INV/2526/09210,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,31.292,"7,796.61","13,443,721.77",STATION_01,Petrol Tank 01,2025-11-18,PETROL_92,31.292,7796.61,13443721.77
,Invoice,2025-11-18,CR/INV/2526/09211,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,27.211,"6,779.66","13,450,501.43",STATION_01,Petrol Tank 01,2025-11-18,PETROL_92,27.211,6779.66,13450501.43
,Invoice,2025-11-18,CR/INV/2526/09212,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,23.809,"5,932.20","13,456,433.63",STATION_01,Petrol Tank 01,2025-11-18,PETROL_92,23.809,5932.2,13456433.63
,Invoice,2025-11-18,CR/INV/2526/09213,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,17.007,"4,237.29","13,460,670.92",STATION_01,Petrol Tank 01,2025-11-18,PETROL_92,17.007,4237.29,13460670.92
,Invoice,2025-11-18,CR/INV/2526/09214,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,10.0,"2,491.53","13,463,162.44",STATION_01,Petrol Tank 01,2025-11-18,PETROL_92,10.0,2491.53,13463162.44
,Invoice,2025-11-18,CR/INV/2526/09215,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,10.36,"2,581.22","13,465,743.66",STATION_01,Petrol Tank 01,2025-11-18,PETROL_92,10.36,2581.22,13465743.66
,Invoice,2025-11-18,CR/INV/2526/09229,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,392.006,"97,669.49","13,563,413.16",STATION_01,Petrol Tank 01,2025-11-18,PETROL_92,392.006,97669.49,13563413.16
,Invoice,2025-11-18,CR/INV/2526/09230,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,79.051,"19,695.76","13,583,108.92",STATION_01,Petrol Tank 01,2025-11-18,PETROL_92,79.051,19695.76,13583108.92
,Invoice,2025-11-18,CR/INV/2526/09231,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,23.0,"5,730.51","13,588,839.43",STATION_01,Petrol Tank 01,2025-11-18,PETROL_92,23.0,5730.51,13588839.43
,Invoice,2025-11-18,CR/INV/2526/09232,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,8.0,"1,993.22","13,590,832.65",STATION_01,Petrol Tank 01,2025-11-18,PETROL_92,8.0,1993.22,13590832.65
,Invoice,2025-11-18,CR/INV/2526/09233,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,42.0,"10,464.41","13,601,297.05",STATION_01,Petrol Tank 01,2025-11-18,PETROL_92,42.0,10464.41,13601297.05
,Cash Sales,2025-11-18,CASH/INV/2425/02768,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,568.917,"141,747.41","13,743,044.46",STATION_01,Petrol Tank 01,2025-11-18,PETROL_92,568.917,141747.41,13743044.46
,Cash Sales,2025-11-18,CASH/INV/2425/02772,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,1184.943,"295,232.14","14,038,276.60",STATION_01,Petrol Tank 01,2025-11-18,PETROL_92,1184.943,295232.14,14038276.6
,Invoice,2025-11-19,CR/INV/2526/09258,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,323.683,"80,646.61","14,118,923.21",STATION_01,Petrol Tank 01,2025-11-19,PETROL_92,323.683,80646.61,14118923.21
,Invoice,2025-11-19,CR/INV/2526/09259,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,36.735,"9,152.54","14,128,075.76",STATION_01,Petrol Tank 01,2025-11-19,PETROL_92,36.735,9152.54,14128075.76
,Invoice,2025-11-19,CR/INV/2526/09260,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,7.0,"1,744.07","14,129,819.82",STATION_01,Petrol Tank 01,2025-11-19,PETROL_92,7.0,1744.07,14129819.82
,Invoice,2025-11-19,CR/INV/2526/09261,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,30.41,"7,576.73","14,137,396.55",STATION_01,Petrol Tank 01,2025-11-19,PETROL_92,30.41,7576.73,14137396.55
,Invoice,2025-11-19,CR/INV/2526/09262,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,38.0,"9,467.80","14,146,864.35",STATION_01,Petrol Tank 01,2025-11-19,PETROL_92,38.0,9467.8,14146864.35
,Invoice,2025-11-19,CR/INV/2526/09271,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,306.516,"76,369.49","14,223,233.84",STATION_01,Petrol Tank 01,2025-11-19,PETROL_92,306.516,76369.49,14223233.84
,Invoice,2025-11-19,CR/INV/2526/09272,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,24.49,"6,101.70","14,229,335.54",STATION_01,Petrol Tank 01,2025-11-19,PETROL_92,24.49,6101.7,14229335.54
,Invoice,2025-11-19,CR/INV/2526/09273,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,6.0,"1,494.92","14,230,830.45",STATION_01,Petrol Tank 01,2025-11-19,PETROL_92,6.0,1494.92,14230830.45
,Invoice,2025-11-19,CR/INV/2526/09274,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,6.0,"1,494.92","14,232,325.37",STATION_01,Petrol Tank 01,2025-11-19,PETROL_92,6.0,1494.92,14232325.37
,Invoice,2025-11-19,CR/INV/2526/09275,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,8.0,"1,993.22","14,234,318.59",STATION_01,Petrol Tank 01,2025-11-19,PETROL_92,8.0,1993.22,14234318.59
,Invoice,2025-11-19,CR/INV/2526/09276,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,10.0,"2,491.53","14,236,810.11",STATION_01,Petrol Tank 01,2025-11-19,PETROL_92,10.0,2491.53,14236810.11
,Invoice,2025-11-19,CR/INV/2526/09277,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,7.068,"1,761.02","14,238,571.13",STATION_01,Petrol Tank 01,2025-11-19,PETROL_92,7.068,1761.02,14238571.13
,Cash Sales,2025-11-19,CASH/INV/2425/02781,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,332.172,"82,761.75","14,321,332.88",STATION_01,Petrol Tank 01,2025-11-19,PETROL_92,332.172,82761.75,14321332.88
,Cash Sales,2025-11-19,CASH/INV/2425/02786,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,63.0,"15,696.64","14,337,029.52",STATION_01,Petrol Tank 01,2025-11-19,PETROL_92,63.0,15696.64,14337029.52
,Cash Sales,2025-11-19,CASH/INV/2425/02789,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,1722.926,"429,272.14","14,766,301.66",STATION_01,Petrol Tank 01,2025-11-19,PETROL_92,1722.926,429272.14,14766301.66
,Invoice,2025-11-20,CR/INV/2526/09307,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,316.36,"78,822.03","14,845,123.70",STATION_01,Petrol Tank 01,2025-11-20,PETROL_92,316.36,78822.03,14845123.7
,Invoice,2025-11-20,CR/INV/2526/09308,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,48.163,"12,000.00","14,857,123.70",STATION_01,Petrol Tank 01,2025-11-20,PETROL_92,48.163,12000.0,14857123.7
,Invoice,2025-11-20,CR/INV/2526/09309,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,6.0,"1,494.92","14,858,618.61",STATION_01,Petrol Tank 01,2025-11-20,PETROL_92,6.0,1494.92,14858618.61
,Invoice,2025-11-20,CR/INV/2526/09310,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,8.0,"1,993.22","14,860,611.83",STATION_01,Petrol Tank 01,2025-11-20,PETROL_92,8.0,1993.22,14860611.83
,Invoice,2025-11-20,CR/INV/2526/09311,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,7.0,"1,744.07","14,862,355.90",STATION_01,Petrol Tank 01,2025-11-20,PETROL_92,7.0,1744.07,14862355.9
,Invoice,2025-11-20,CR/INV/2526/09312,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,10.0,"2,491.53","14,864,847.43",STATION_01,Petrol Tank 01,2025-11-20,PETROL_92,10.0,2491.53,14864847.43
,Invoice,2025-11-20,CR/INV/2526/09313,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,30.0,"7,474.58","14,872,322.00",STATION_01,Petrol Tank 01,2025-11-20,PETROL_92,30.0,7474.58,14872322.0
,Invoice,2025-11-20,CR/INV/2526/09314,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,30.0,"7,474.58","14,879,796.58",STATION_01,Petrol Tank 01,2025-11-20,PETROL_92,30.0,7474.58,14879796.58
,Invoice,2025-11-20,CR/INV/2526/09345,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,417.203,"103,947.46","14,983,744.04",STATION_01,Petrol Tank 01,2025-11-20,PETROL_92,417.203,103947.46,14983744.04
,Invoice,2025-11-20,CR/INV/2526/09346,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,60.561,"15,088.98","14,998,833.02",STATION_01,Petrol Tank 01,2025-11-20,PETROL_92,60.561,15088.98,14998833.02
,Invoice,2025-11-20,CR/INV/2526/09347,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,8.29,"2,065.48","15,000,898.49",STATION_01,Petrol Tank 01,2025-11-20,PETROL_92,8.29,2065.48,15000898.49
,Invoice,2025-11-20,CR/INV/2526/09348,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,8.99,"2,239.83","15,003,138.32",STATION_01,Petrol Tank 01,2025-11-20,PETROL_92,8.99,2239.83,15003138.32
,Invoice,2025-11-20,CR/INV/2526/09349,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,9.68,"2,411.78","15,005,550.10",STATION_01,Petrol Tank 01,2025-11-20,PETROL_92,9.68,2411.78,15005550.1
,Cash Sales,2025-11-20,CASH/INV/2425/02798,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,346.477,"86,325.79","15,091,875.89",STATION_01,Petrol Tank 01,2025-11-20,PETROL_92,346.477,86325.79,15091875.89
,Cash Sales,2025-11-20,CASH/INV/2425/02808,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,1963.276,"489,156.08","15,581,031.97",STATION_01,Petrol Tank 01,2025-11-20,PETROL_92,1963.276,489156.08,15581031.97
,Invoice,2025-11-21,CR/INV/2526/09367,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,850.407,"211,881.36","15,792,913.32",STATION_01,Petrol Tank 01,2025-11-21,PETROL_92,850.407,211881.36,15792913.32
,Invoice,2025-11-21,CR/INV/2526/09368,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,51.544,"12,842.37","15,805,755.70",STATION_01,Petrol Tank 01,2025-11-21,PETROL_92,51.544,12842.37,15805755.7
,Invoice,2025-11-21,CR/INV/2526/09369,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,6.0,"1,494.92","15,807,250.61",STATION_01,Petrol Tank 01,2025-11-21,PETROL_92,6.0,1494.92,15807250.61
,Invoice,2025-11-21,CR/INV/2526/09370,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,2.0,498.31,"15,807,748.92",STATION_01,Petrol Tank 01,2025-11-21,PETROL_92,2.0,498.31,15807748.92
,Invoice,2025-11-21,CR/INV/2526/09371,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,8.0,"1,993.22","15,809,742.14",STATION_01,Petrol Tank 01,2025-11-21,PETROL_92,8.0,1993.22,15809742.14
,Invoice,2025-11-21,CR/INV/2526/09372,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,8.0,"1,993.22","15,811,735.36",STATION_01,Petrol Tank 01,2025-11-21,PETROL_92,8.0,1993.22,15811735.36
,Invoice,2025-11-21,CR/INV/2526/09377,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,433.162,"107,923.73","15,919,659.09",STATION_01,Petrol Tank 01,2025-11-21,PETROL_92,433.162,107923.73,15919659.09
,Invoice,2025-11-21,CR/INV/2526/09378,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,85.544,"21,313.56","15,940,972.65",STATION_01,Petrol Tank 01,2025-11-21,PETROL_92,85.544,21313.56,15940972.65
,Invoice,2025-11-21,CR/INV/2526/09379,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,64.626,"16,101.70","15,957,074.34",STATION_01,Petrol Tank 01,2025-11-21,PETROL_92,64.626,16101.7,15957074.34
,Cash Sales,2025-11-21,CASH/INV/2425/02814,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,205.049,"51,088.65","16,008,162.99",STATION_01,Petrol Tank 01,2025-11-21,PETROL_92,205.049,51088.65,16008162.99
,Cash Sales,2025-11-21,CASH/INV/2425/02818,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,1697.293,"422,885.76","16,431,048.76",STATION_01,Petrol Tank 01,2025-11-21,PETROL_92,1697.293,422885.76,16431048.76
,Cash Sales,2025-11-21,CASH/INV/2425/02819,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,37.374,"9,311.92","16,440,360.67",STATION_01,Petrol Tank 01,2025-11-21,PETROL_92,37.374,9311.92,16440360.67
,Invoice,2025-11-22,CR/INV/2526/09402,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,437.938,"109,113.56","16,549,474.23",STATION_01,Petrol Tank 01,2025-11-22,PETROL_92,437.938,109113.56,16549474.23
,Invoice,2025-11-22,CR/INV/2526/09403,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,5.221,"1,300.85","16,550,775.08",STATION_01,Petrol Tank 01,2025-11-22,PETROL_92,5.221,1300.85,16550775.08
,Invoice,2025-11-22,CR/INV/2526/09404,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,35.0,"8,720.34","16,559,495.42",STATION_01,Petrol Tank 01,2025-11-22,PETROL_92,35.0,8720.34,16559495.42
,Invoice,2025-11-22,CR/INV/2526/09405,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,8.0,"1,993.22","16,561,488.64",STATION_01,Petrol Tank 01,2025-11-22,PETROL_92,8.0,1993.22,16561488.64
,Invoice,2025-11-22,CR/INV/2526/09406,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,8.0,"1,993.22","16,563,481.86",STATION_01,Petrol Tank 01,2025-11-22,PETROL_92,8.0,1993.22,16563481.86
,Invoice,2025-11-22,CR/INV/2526/09433,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,5.0,"1,245.76","16,564,727.62",STATION_01,Petrol Tank 01,2025-11-22,PETROL_92,5.0,1245.76,16564727.62
,Invoice,2025-11-22,CR/INV/2526/09434,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,28.0,"6,976.27","16,571,703.89",STATION_01,Petrol Tank 01,2025-11-22,PETROL_92,28.0,6976.27,16571703.89
,Invoice,2025-11-22,CR/INV/2526/09435,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,34.014,"8,474.58","16,580,178.47",STATION_01,Petrol Tank 01,2025-11-22,PETROL_92,34.014,8474.58,16580178.47
,Cash Sales,2025-11-22,CASH/INV/2425/02824,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,364.841,"90,901.24","16,671,079.70",STATION_01,Petrol Tank 01,2025-11-22,PETROL_92,364.841,90901.24,16671079.7
,Cash Sales,2025-11-22,CASH/INV/2425/02836,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,281.987,"70,257.79","16,741,337.49",STATION_01,Petrol Tank 01,2025-11-22,PETROL_92,281.987,70257.79,16741337.49
,Invoice,2025-11-23,CR/INV/2526/09436,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,528.941,"131,787.29","16,873,124.78",STATION_01,Petrol Tank 01,2025-11-23,PETROL_92,528.941,131787.29,16873124.78
,Invoice,2025-11-23,CR/INV/2526/09437,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,25.19,"6,276.15","16,879,400.93",STATION_01,Petrol Tank 01,2025-11-23,PETROL_92,25.19,6276.15,16879400.93
,Invoice,2025-11-23,CR/INV/2526/09438,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,34.014,"8,474.58","16,887,875.51",STATION_01,Petrol Tank 01,2025-11-23,PETROL_92,34.014,8474.58,16887875.51
,Invoice,2025-11-23,CR/INV/2526/09439,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,7.0,"1,744.07","16,889,619.58",STATION_01,Petrol Tank 01,2025-11-23,PETROL_92,7.0,1744.07,16889619.58
,Invoice,2025-11-23,CR/INV/2526/09440,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,30.0,"7,474.58","16,897,094.15",STATION_01,Petrol Tank 01,2025-11-23,PETROL_92,30.0,7474.58,16897094.15
,Invoice,2025-11-23,CR/INV/2526/09455,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,435.713,"108,559.32","17,005,653.47",STATION_01,Petrol Tank 01,2025-11-23,PETROL_92,435.713,108559.32,17005653.47
,Invoice,2025-11-23,CR/INV/2526/09456,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,69.728,"17,372.88","17,023,026.36",STATION_01,Petrol Tank 01,2025-11-23,PETROL_92,69.728,17372.88,17023026.36
,Cash Sales,2025-11-23,CASH/INV/2425/02838,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,305.855,"76,204.78","17,099,231.14",STATION_01,Petrol Tank 01,2025-11-23,PETROL_92,305.855,76204.78,17099231.14
,Cash Sales,2025-11-23,CASH/INV/2425/02848,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,1490.559,"371,377.19","17,470,608.32",STATION_01,Petrol Tank 01,2025-11-23,PETROL_92,1490.559,371377.19,17470608.32
,Invoice,2025-11-24,CR/INV/2526/09458,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,281.374,"70,105.09","17,540,713.41",STATION_01,Petrol Tank 01,2025-11-24,PETROL_92,281.374,70105.09,17540713.41
,Invoice,2025-11-24,CR/INV/2526/09459,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,344.489,"85,830.51","17,626,543.91",STATION_01,Petrol Tank 01,2025-11-24,PETROL_92,344.489,85830.51,17626543.91
,Invoice,2025-11-24,CR/INV/2526/09460,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,219.387,"54,661.02","17,681,204.93",STATION_01,Petrol Tank 01,2025-11-24,PETROL_92,219.387,54661.02,17681204.93
,Invoice,2025-11-24,CR/INV/2526/09461,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,7.0,"1,744.07","17,682,949.00",STATION_01,Petrol Tank 01,2025-11-24,PETROL_92,7.0,1744.07,17682949.0
,Invoice,2025-11-24,CR/INV/2526/09462,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,16.0,"3,986.44","17,686,935.44",STATION_01,Petrol Tank 01,2025-11-24,PETROL_92,16.0,3986.44,17686935.44
,Invoice,2025-11-24,CR/INV/2526/09463,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,10.0,"2,491.53","17,689,426.97",STATION_01,Petrol Tank 01,2025-11-24,PETROL_92,10.0,2491.53,17689426.97
,Invoice,2025-11-24,CR/INV/2526/09464,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,6.0,"1,494.92","17,690,921.88",STATION_01,Petrol Tank 01,2025-11-24,PETROL_92,6.0,1494.92,17690921.88
,Invoice,2025-11-24,CR/INV/2526/09465,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,9.0,"2,242.37","17,693,164.25",STATION_01,Petrol Tank 01,2025-11-24,PETROL_92,9.0,2242.37,17693164.25
,Invoice,2025-11-24,CR/INV/2526/09466,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,7.0,"1,744.07","17,694,908.32",STATION_01,Petrol Tank 01,2025-11-24,PETROL_92,7.0,1744.07,17694908.32
,Invoice,2025-11-24,CR/INV/2526/09467,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,12.0,"2,989.83","17,697,898.15",STATION_01,Petrol Tank 01,2025-11-24,PETROL_92,12.0,2989.83,17697898.15
,Invoice,2025-11-24,CR/INV/2526/09497,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,129.354,"32,228.81","17,730,126.97",STATION_01,Petrol Tank 01,2025-11-24,PETROL_92,129.354,32228.81,17730126.97
,Invoice,2025-11-24,CR/INV/2526/09499,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,511.536,"127,450.85","17,857,577.81",STATION_01,Petrol Tank 01,2025-11-24,PETROL_92,511.536,127450.85,17857577.81
,Invoice,2025-11-24,CR/INV/2526/09500,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,61.224,"15,254.24","17,872,832.05",STATION_01,Petrol Tank 01,2025-11-24,PETROL_92,61.224,15254.24,17872832.05
,Invoice,2025-11-24,CR/INV/2526/09501,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,23.0,"5,730.51","17,878,562.56",STATION_01,Petrol Tank 01,2025-11-24,PETROL_92,23.0,5730.51,17878562.56
,Cash Sales,2025-11-24,CASH/INV/2425/02850,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,219.626,"54,720.57","17,933,283.13",STATION_01,Petrol Tank 01,2025-11-24,PETROL_92,219.626,54720.57,17933283.13
,Cash Sales,2025-11-24,CASH/INV/2425/02851,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,470.124,"117,132.70","18,050,415.83",STATION_01,Petrol Tank 01,2025-11-24,PETROL_92,470.124,117132.7,18050415.83
,Cash Sales,2025-11-24,CASH/INV/2425/02865,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,292.647,"72,913.75","18,123,329.58",STATION_01,Petrol Tank 01,2025-11-24,PETROL_92,292.647,72913.75,18123329.58
,Cash Sales,2025-11-24,CASH/INV/2425/02867,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,1360.239,"338,907.68","18,462,237.26",STATION_01,Petrol Tank 01,2025-11-24,PETROL_92,1360.239,338907.68,18462237.26
,Invoice,2025-11-25,CR/INV/2526/09516,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,307.18,"76,534.75","18,538,772.01",STATION_01,Petrol Tank 01,2025-11-25,PETROL_92,307.18,76534.75,18538772.01
,Invoice,2025-11-25,CR/INV/2526/09517,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,4.762,"1,186.44","18,539,958.45",STATION_01,Petrol Tank 01,2025-11-25,PETROL_92,4.762,1186.44,18539958.45
,Invoice,2025-11-25,CR/INV/2526/09518,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,37.0,"9,218.64","18,549,177.09",STATION_01,Petrol Tank 01,2025-11-25,PETROL_92,37.0,9218.64,18549177.09
,Invoice,2025-11-25,CR/INV/2526/09519,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,8.66,"2,157.66","18,551,334.75",STATION_01,Petrol Tank 01,2025-11-25,PETROL_92,8.66,2157.66,18551334.75
,Invoice,2025-11-25,CR/INV/2526/09520,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,33.0,"8,222.03","18,559,556.79",STATION_01,Petrol Tank 01,2025-11-25,PETROL_92,33.0,8222.03,18559556.79
,Invoice,2025-11-25,CR/INV/2526/09521,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,32.0,"7,972.88","18,567,529.67",STATION_01,Petrol Tank 01,2025-11-25,PETROL_92,32.0,7972.88,18567529.67
,Invoice,2025-11-25,CR/INV/2526/09522,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,5.0,"1,245.76","18,568,775.43",STATION_01,Petrol Tank 01,2025-11-25,PETROL_92,5.0,1245.76,18568775.43
,Invoice,2025-11-25,CR/INV/2526/09523,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,6.0,"1,494.92","18,570,270.35",STATION_01,Petrol Tank 01,2025-11-25,PETROL_92,6.0,1494.92,18570270.35
,Invoice,2025-11-25,CR/INV/2526/09524,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,8.0,"1,993.22","18,572,263.57",STATION_01,Petrol Tank 01,2025-11-25,PETROL_92,8.0,1993.22,18572263.57
,Invoice,2025-11-25,CR/INV/2526/09525,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,6.0,"1,494.92","18,573,758.48",STATION_01,Petrol Tank 01,2025-11-25,PETROL_92,6.0,1494.92,18573758.48
,Invoice,2025-11-25,CR/INV/2526/09532,Unclassified,Petrol Tank 01,Lanka Petrol 92 Octane,527.792,"131,500.85","18,705,259.33",STATION_01,Petrol Tank 01,2025-11-25,PETROL_92,527.792,131500.85,18705259.33
